theta,person,ok
2,Holly_Hunter,0
4,Holly_Hunter,0
6,Holly_Hunter,0
8,Holly_Hunter,0
10,Holly_Hunter,0
12,Holly_Hunter,0
14,Holly_Hunter,0
16,Holly_Hunter,0
18,Holly_Hunter,0
20,Holly_Hunter,0
22,Holly_Hunter,0
24,Holly_Hunter,0
26,Holly_Hunter,0
28,Holly_Hunter,0
30,Holly_Hunter,0
32,Holly_Hunter,0
34,Holly_Hunter,0
36,Holly_Hunter,0
38,Holly_Hunter,0
40,Holly_Hunter,0
0,Hosni_Mubarak,1
2,Hosni_Mubarak,1
4,Hosni_Mubarak,1
6,Hosni_Mubarak,1
8,Hosni_Mubarak,1
10,Hosni_Mubarak,1
12,Hosni_Mubarak,1
14,Hosni_Mubarak,1
16,Hosni_Mubarak,1
18,Hosni_Mubarak,0
20,Hosni_Mubarak,0
22,Hosni_Mubarak,0
24,Hosni_Mubarak,0
26,Hosni_Mubarak,0
28,Hosni_Mubarak,0
30,Hosni_Mubarak,0
32,Hosni_Mubarak,0
34,Hosni_Mubarak,0
36,Hosni_Mubarak,0
38,Hosni_Mubarak,0
40,Hosni_Mubarak,0
0,Howard_Dean,1
2,Howard_Dean,1
4,Howard_Dean,0
6,Howard_Dean,0
8,Howard_Dean,0
10,Howard_Dean,0
12,Howard_Dean,0
14,Howard_Dean,0
16,Howard_Dean,0
18,Howard_Dean,0
20,Howard_Dean,0
22,Howard_Dean,0
24,Howard_Dean,0
26,Howard_Dean,0
28,Howard_Dean,0
30,Howard_Dean,0
32,Howard_Dean,0
34,Howard_Dean,0
36,Howard_Dean,0
38,Howard_Dean,0
40,Howard_Dean,0
0,Hu_Jintao,0
2,Hu_Jintao,0
4,Hu_Jintao,0
6,Hu_Jintao,0
8,Hu_Jintao,0
10,Hu_Jintao,0
12,Hu_Jintao,0
14,Hu_Jintao,0
16,Hu_Jintao,0
18,Hu_Jintao,0
20,Hu_Jintao,0
22,Hu_Jintao,0
24,Hu_Jintao,0
26,Hu_Jintao,0
28,Hu_Jintao,0
30,Hu_Jintao,0
32,Hu_Jintao,0
34,Hu_Jintao,0
36,Hu_Jintao,0
38,Hu_Jintao,0
40,Hu_Jintao,0
0,Hugh_Grant,1
2,Hugh_Grant,1
4,Hugh_Grant,1
6,Hugh_Grant,1
8,Hugh_Grant,1
10,Hugh_Grant,0
12,Hugh_Grant,0
14,Hugh_Grant,0
16,Hugh_Grant,0
18,Hugh_Grant,0
20,Hugh_Grant,0
22,Hugh_Grant,0
24,Hugh_Grant,0
26,Hugh_Grant,0
28,Hugh_Grant,0
30,Hugh_Grant,0
32,Hugh_Grant,0
34,Hugh_Grant,0
36,Hugh_Grant,0
38,Hugh_Grant,0
40,Hugh_Grant,0
0,Hugo_Chavez,1
2,Hugo_Chavez,1
4,Hugo_Chavez,0
6,Hugo_Chavez,0
8,Hugo_Chavez,0
10,Hugo_Chavez,0
12,Hugo_Chavez,0
14,Hugo_Chavez,0
16,Hugo_Chavez,0
18,Hugo_Chavez,0
20,Hugo_Chavez,0
22,Hugo_Chavez,0
24,Hugo_Chavez,0
26,Hugo_Chavez,0
28,Hugo_Chavez,0
30,Hugo_Chavez,0
32,Hugo_Chavez,0
34,Hugo_Chavez,0
36,Hugo_Chavez,0
38,Hugo_Chavez,0
40,Hugo_Chavez,0
0,Ian_Thorpe,0
2,Ian_Thorpe,0
4,Ian_Thorpe,0
6,Ian_Thorpe,0
8,Ian_Thorpe,0
10,Ian_Thorpe,0
12,Ian_Thorpe,0
14,Ian_Thorpe,0
16,Ian_Thorpe,0
18,Ian_Thorpe,0
20,Ian_Thorpe,0
22,Ian_Thorpe,0
24,Ian_Thorpe,0
26,Ian_Thorpe,0
28,Ian_Thorpe,0
30,Ian_Thorpe,0
32,Ian_Thorpe,0
34,Ian_Thorpe,0
36,Ian_Thorpe,0
38,Ian_Thorpe,0
40,Ian_Thorpe,0
0,Igor_Ivanov,0
2,Igor_Ivanov,0
4,Igor_Ivanov,0
6,Igor_Ivanov,0
8,Igor_Ivanov,0
10,Igor_Ivanov,0
12,Igor_Ivanov,0
14,Igor_Ivanov,0
16,Igor_Ivanov,0
18,Igor_Ivanov,0
20,Igor_Ivanov,0
22,Igor_Ivanov,0
24,Igor_Ivanov,0
26,Igor_Ivanov,0
28,Igor_Ivanov,0
30,Igor_Ivanov,0
32,Igor_Ivanov,0
34,Igor_Ivanov,0
36,Igor_Ivanov,0
38,Igor_Ivanov,0
40,Igor_Ivanov,0
0,JK_Rowling,0
2,JK_Rowling,0
4,JK_Rowling,0
6,JK_Rowling,0
8,JK_Rowling,0
10,JK_Rowling,0
12,JK_Rowling,0
14,JK_Rowling,0
16,JK_Rowling,0
18,JK_Rowling,0
20,JK_Rowling,0
22,JK_Rowling,0
24,JK_Rowling,0
26,JK_Rowling,0
28,JK_Rowling,0
30,JK_Rowling,0
32,JK_Rowling,0
34,JK_Rowling,0
36,JK_Rowling,0
38,JK_Rowling,0
40,JK_Rowling,0
0,Jack_Straw,1
2,Jack_Straw,1
4,Jack_Straw,1
6,Jack_Straw,0
8,Jack_Straw,0
10,Jack_Straw,0
12,Jack_Straw,0
14,Jack_Straw,0
16,Jack_Straw,0
18,Jack_Straw,0
20,Jack_Straw,0
22,Jack_Straw,0
24,Jack_Straw,0
26,Jack_Straw,0
28,Jack_Straw,0
30,Jack_Straw,0
32,Jack_Straw,0
34,Jack_Straw,0
36,Jack_Straw,0
38,Jack_Straw,0
40,Jack_Straw,0
0,Jackie_Chan,0
2,Jackie_Chan,0
4,Jackie_Chan,0
6,Jackie_Chan,0
8,Jackie_Chan,0
10,Jackie_Chan,0
12,Jackie_Chan,0
14,Jackie_Chan,0
16,Jackie_Chan,0
18,Jackie_Chan,0
20,Jackie_Chan,0
22,Jackie_Chan,0
24,Jackie_Chan,0
26,Jackie_Chan,0
28,Jackie_Chan,0
30,Jackie_Chan,0
32,Jackie_Chan,0
34,Jackie_Chan,0
36,Jackie_Chan,0
38,Jackie_Chan,0
40,Jackie_Chan,0
0,Jacques_Chirac,0
2,Jacques_Chirac,0
4,Jacques_Chirac,0
6,Jacques_Chirac,0
8,Jacques_Chirac,0
10,Jacques_Chirac,0
12,Jacques_Chirac,0
14,Jacques_Chirac,0
16,Jacques_Chirac,0
18,Jacques_Chirac,0
20,Jacques_Chirac,0
22,Jacques_Chirac,0
24,Jacques_Chirac,0
26,Jacques_Chirac,0
28,Jacques_Chirac,0
30,Jacques_Chirac,0
32,Jacques_Chirac,0
34,Jacques_Chirac,0
36,Jacques_Chirac,0
38,Jacques_Chirac,0
40,Jacques_Chirac,0
0,Jacques_Rogge,0
2,Jacques_Rogge,0
4,Jacques_Rogge,0
6,Jacques_Rogge,0
8,Jacques_Rogge,0
10,Jacques_Rogge,0
12,Jacques_Rogge,0
14,Jacques_Rogge,0
16,Jacques_Rogge,0
18,Jacques_Rogge,0
20,Jacques_Rogge,0
22,Jacques_Rogge,0
24,Jacques_Rogge,0
26,Jacques_Rogge,0
28,Jacques_Rogge,0
30,Jacques_Rogge,0
32,Jacques_Rogge,0
34,Jacques_Rogge,0
36,Jacques_Rogge,0
38,Jacques_Rogge,0
40,Jacques_Rogge,0
0,Jake_Gyllenhaal,0
2,Jake_Gyllenhaal,0
4,Jake_Gyllenhaal,0
6,Jake_Gyllenhaal,0
8,Jake_Gyllenhaal,0
10,Jake_Gyllenhaal,0
12,Jake_Gyllenhaal,0
14,Jake_Gyllenhaal,0
16,Jake_Gyllenhaal,0
18,Jake_Gyllenhaal,0
20,Jake_Gyllenhaal,0
22,Jake_Gyllenhaal,0
24,Jake_Gyllenhaal,0
26,Jake_Gyllenhaal,0
28,Jake_Gyllenhaal,0
30,Jake_Gyllenhaal,0
32,Jake_Gyllenhaal,0
34,Jake_Gyllenhaal,0
36,Jake_Gyllenhaal,0
38,Jake_Gyllenhaal,0
40,Jake_Gyllenhaal,0
0,James_Blake,0
2,James_Blake,0
4,James_Blake,0
6,James_Blake,0
8,James_Blake,0
10,James_Blake,0
12,James_Blake,0
14,James_Blake,0
16,James_Blake,0
18,James_Blake,0
20,James_Blake,0
22,James_Blake,0
24,James_Blake,0
26,James_Blake,0
28,James_Blake,0
30,James_Blake,0
32,James_Blake,0
34,James_Blake,0
36,James_Blake,0
38,James_Blake,0
40,James_Blake,0
0,James_Kelly,0
2,James_Kelly,0
4,James_Kelly,0
6,James_Kelly,0
8,James_Kelly,0
10,James_Kelly,0
12,James_Kelly,0
14,James_Kelly,0
16,James_Kelly,0
18,James_Kelly,0
20,James_Kelly,0
22,James_Kelly,0
24,James_Kelly,0
26,James_Kelly,0
28,James_Kelly,0
30,James_Kelly,0
32,James_Kelly,0
34,James_Kelly,0
36,James_Kelly,0
38,James_Kelly,0
40,James_Kelly,0
0,James_Wolfensohn,0
2,James_Wolfensohn,0
4,James_Wolfensohn,0
6,James_Wolfensohn,0
8,James_Wolfensohn,0
10,James_Wolfensohn,0
12,James_Wolfensohn,0
14,James_Wolfensohn,0
16,James_Wolfensohn,0
18,James_Wolfensohn,0
20,James_Wolfensohn,0
22,James_Wolfensohn,0
24,James_Wolfensohn,0
26,James_Wolfensohn,0
28,James_Wolfensohn,0
30,James_Wolfensohn,0
32,James_Wolfensohn,0
34,James_Wolfensohn,0
36,James_Wolfensohn,0
38,James_Wolfensohn,0
40,James_Wolfensohn,0
0,Jan_Ullrich,0
2,Jan_Ullrich,0
4,Jan_Ullrich,0
6,Jan_Ullrich,0
8,Jan_Ullrich,0
10,Jan_Ullrich,0
12,Jan_Ullrich,0
14,Jan_Ullrich,0
16,Jan_Ullrich,0
18,Jan_Ullrich,0
20,Jan_Ullrich,0
22,Jan_Ullrich,0
24,Jan_Ullrich,0
26,Jan_Ullrich,0
28,Jan_Ullrich,0
30,Jan_Ullrich,0
32,Jan_Ullrich,0
34,Jan_Ullrich,0
36,Jan_Ullrich,0
38,Jan_Ullrich,0
40,Jan_Ullrich,0
0,Jason_Kidd,0
2,Jason_Kidd,0
4,Jason_Kidd,0
6,Jason_Kidd,0
8,Jason_Kidd,0
10,Jason_Kidd,0
12,Jason_Kidd,0
14,Jason_Kidd,0
16,Jason_Kidd,0
18,Jason_Kidd,0
20,Jason_Kidd,0
22,Jason_Kidd,0
24,Jason_Kidd,0
26,Jason_Kidd,0
28,Jason_Kidd,0
30,Jason_Kidd,0
32,Jason_Kidd,0
34,Jason_Kidd,0
36,Jason_Kidd,0
38,Jason_Kidd,0
40,Jason_Kidd,0
0,Javier_Solana,0
2,Javier_Solana,0
4,Javier_Solana,0
6,Javier_Solana,0
8,Javier_Solana,0
10,Javier_Solana,0
12,Javier_Solana,0
14,Javier_Solana,0
16,Javier_Solana,0
18,Javier_Solana,0
20,Javier_Solana,0
22,Javier_Solana,0
24,Javier_Solana,0
26,Javier_Solana,0
28,Javier_Solana,0
30,Javier_Solana,0
32,Javier_Solana,0
34,Javier_Solana,0
36,Javier_Solana,0
38,Javier_Solana,0
40,Javier_Solana,0
0,Jay_Garner,1
2,Jay_Garner,1
4,Jay_Garner,1
6,Jay_Garner,1
8,Jay_Garner,1
10,Jay_Garner,1
12,Jay_Garner,1
14,Jay_Garner,1
16,Jay_Garner,0
18,Jay_Garner,0
20,Jay_Garner,0
22,Jay_Garner,0
24,Jay_Garner,0
26,Jay_Garner,0
28,Jay_Garner,0
30,Jay_Garner,0
32,Jay_Garner,0
34,Jay_Garner,0
36,Jay_Garner,0
38,Jay_Garner,0
40,Jay_Garner,0
0,Jean-David_Levitte,1
2,Jean-David_Levitte,1
4,Jean-David_Levitte,1
6,Jean-David_Levitte,1
8,Jean-David_Levitte,1
10,Jean-David_Levitte,1
12,Jean-David_Levitte,1
14,Jean-David_Levitte,1
16,Jean-David_Levitte,1
18,Jean-David_Levitte,1
20,Jean-David_Levitte,1
22,Jean-David_Levitte,0
24,Jean-David_Levitte,0
26,Jean-David_Levitte,0
28,Jean-David_Levitte,0
30,Jean-David_Levitte,0
32,Jean-David_Levitte,0
34,Jean-David_Levitte,0
36,Jean-David_Levitte,0
38,Jean-David_Levitte,0
40,Jean-David_Levitte,0
0,Jean-Pierre_Raffarin,0
2,Jean-Pierre_Raffarin,0
4,Jean-Pierre_Raffarin,0
6,Jean-Pierre_Raffarin,0
8,Jean-Pierre_Raffarin,0
10,Jean-Pierre_Raffarin,0
12,Jean-Pierre_Raffarin,0
14,Jean-Pierre_Raffarin,0
16,Jean-Pierre_Raffarin,0
18,Jean-Pierre_Raffarin,0
20,Jean-Pierre_Raffarin,0
22,Jean-Pierre_Raffarin,0
24,Jean-Pierre_Raffarin,0
26,Jean-Pierre_Raffarin,0
28,Jean-Pierre_Raffarin,0
30,Jean-Pierre_Raffarin,0
32,Jean-Pierre_Raffarin,0
34,Jean-Pierre_Raffarin,0
36,Jean-Pierre_Raffarin,0
38,Jean-Pierre_Raffarin,0
40,Jean-Pierre_Raffarin,0
0,Jean_Charest,0
2,Jean_Charest,0
4,Jean_Charest,0
6,Jean_Charest,0
8,Jean_Charest,0
10,Jean_Charest,0
12,Jean_Charest,0
14,Jean_Charest,0
16,Jean_Charest,0
18,Jean_Charest,0
20,Jean_Charest,0
22,Jean_Charest,0
24,Jean_Charest,0
26,Jean_Charest,0
28,Jean_Charest,0
30,Jean_Charest,0
32,Jean_Charest,0
34,Jean_Charest,0
36,Jean_Charest,0
38,Jean_Charest,0
40,Jean_Charest,0
0,Jean_Chretien,0
2,Jean_Chretien,0
4,Jean_Chretien,0
6,Jean_Chretien,0
8,Jean_Chretien,0
10,Jean_Chretien,0
12,Jean_Chretien,0
14,Jean_Chretien,0
16,Jean_Chretien,0
18,Jean_Chretien,0
20,Jean_Chretien,0
22,Jean_Chretien,0
24,Jean_Chretien,0
26,Jean_Chretien,0
28,Jean_Chretien,0
30,Jean_Chretien,0
32,Jean_Chretien,0
34,Jean_Chretien,0
36,Jean_Chretien,0
38,Jean_Chretien,0
40,Jean_Chretien,0
0,Jeb_Bush,0
2,Jeb_Bush,0
4,Jeb_Bush,0
6,Jeb_Bush,0
8,Jeb_Bush,0
10,Jeb_Bush,0
12,Jeb_Bush,0
14,Jeb_Bush,0
16,Jeb_Bush,0
18,Jeb_Bush,0
20,Jeb_Bush,0
22,Jeb_Bush,0
24,Jeb_Bush,0
26,Jeb_Bush,0
28,Jeb_Bush,0
30,Jeb_Bush,0
32,Jeb_Bush,0
34,Jeb_Bush,0
36,Jeb_Bush,0
38,Jeb_Bush,0
40,Jeb_Bush,0
0,Jelena_Dokic,0
2,Jelena_Dokic,0
4,Jelena_Dokic,0
6,Jelena_Dokic,0
8,Jelena_Dokic,0
10,Jelena_Dokic,0
12,Jelena_Dokic,0
14,Jelena_Dokic,0
16,Jelena_Dokic,0
18,Jelena_Dokic,0
20,Jelena_Dokic,0
22,Jelena_Dokic,0
24,Jelena_Dokic,0
26,Jelena_Dokic,0
28,Jelena_Dokic,0
30,Jelena_Dokic,0
32,Jelena_Dokic,0
34,Jelena_Dokic,0
36,Jelena_Dokic,0
38,Jelena_Dokic,0
40,Jelena_Dokic,0
0,Jennifer_Aniston,1
2,Jennifer_Aniston,1
4,Jennifer_Aniston,1
6,Jennifer_Aniston,1
8,Jennifer_Aniston,1
10,Jennifer_Aniston,1
12,Jennifer_Aniston,1
14,Jennifer_Aniston,0
16,Jennifer_Aniston,0
18,Jennifer_Aniston,0
20,Jennifer_Aniston,0
22,Jennifer_Aniston,0
24,Jennifer_Aniston,0
26,Jennifer_Aniston,0
28,Jennifer_Aniston,0
30,Jennifer_Aniston,0
32,Jennifer_Aniston,0
34,Jennifer_Aniston,0
36,Jennifer_Aniston,0
38,Jennifer_Aniston,0
40,Jennifer_Aniston,0
0,Jennifer_Capriati,0
2,Jennifer_Capriati,0
4,Jennifer_Capriati,0
6,Jennifer_Capriati,0
8,Jennifer_Capriati,0
10,Jennifer_Capriati,0
12,Jennifer_Capriati,0
14,Jennifer_Capriati,0
16,Jennifer_Capriati,0
18,Jennifer_Capriati,0
20,Jennifer_Capriati,0
22,Jennifer_Capriati,0
24,Jennifer_Capriati,0
26,Jennifer_Capriati,0
28,Jennifer_Capriati,0
30,Jennifer_Capriati,0
32,Jennifer_Capriati,0
34,Jennifer_Capriati,0
36,Jennifer_Capriati,0
38,Jennifer_Capriati,0
40,Jennifer_Capriati,0
0,Jennifer_Garner,0
2,Jennifer_Garner,0
4,Jennifer_Garner,0
6,Jennifer_Garner,0
8,Jennifer_Garner,0
10,Jennifer_Garner,0
12,Jennifer_Garner,0
14,Jennifer_Garner,0
16,Jennifer_Garner,0
18,Jennifer_Garner,0
20,Jennifer_Garner,0
22,Jennifer_Garner,0
24,Jennifer_Garner,0
26,Jennifer_Garner,0
28,Jennifer_Garner,0
30,Jennifer_Garner,0
32,Jennifer_Garner,0
34,Jennifer_Garner,0
36,Jennifer_Garner,0
38,Jennifer_Garner,0
40,Jennifer_Garner,0
0,Jennifer_Lopez,0
2,Jennifer_Lopez,0
4,Jennifer_Lopez,0
6,Jennifer_Lopez,0
8,Jennifer_Lopez,0
10,Jennifer_Lopez,0
12,Jennifer_Lopez,0
14,Jennifer_Lopez,0
16,Jennifer_Lopez,0
18,Jennifer_Lopez,0
20,Jennifer_Lopez,0
22,Jennifer_Lopez,0
24,Jennifer_Lopez,0
26,Jennifer_Lopez,0
28,Jennifer_Lopez,0
30,Jennifer_Lopez,0
32,Jennifer_Lopez,0
34,Jennifer_Lopez,0
36,Jennifer_Lopez,0
38,Jennifer_Lopez,0
40,Jennifer_Lopez,0
0,Jeong_Se-hyun,0
2,Jeong_Se-hyun,0
4,Jeong_Se-hyun,0
6,Jeong_Se-hyun,0
8,Jeong_Se-hyun,0
10,Jeong_Se-hyun,0
12,Jeong_Se-hyun,0
14,Jeong_Se-hyun,0
16,Jeong_Se-hyun,0
18,Jeong_Se-hyun,0
20,Jeong_Se-hyun,0
22,Jeong_Se-hyun,0
24,Jeong_Se-hyun,0
26,Jeong_Se-hyun,0
28,Jeong_Se-hyun,0
30,Jeong_Se-hyun,0
32,Jeong_Se-hyun,0
34,Jeong_Se-hyun,0
36,Jeong_Se-hyun,0
38,Jeong_Se-hyun,0
40,Jeong_Se-hyun,0
0,Jeremy_Greenstock,1
2,Jeremy_Greenstock,1
4,Jeremy_Greenstock,1
6,Jeremy_Greenstock,1
8,Jeremy_Greenstock,0
10,Jeremy_Greenstock,0
12,Jeremy_Greenstock,0
14,Jeremy_Greenstock,0
16,Jeremy_Greenstock,0
18,Jeremy_Greenstock,0
20,Jeremy_Greenstock,0
22,Jeremy_Greenstock,0
24,Jeremy_Greenstock,0
26,Jeremy_Greenstock,0
28,Jeremy_Greenstock,0
30,Jeremy_Greenstock,0
32,Jeremy_Greenstock,0
34,Jeremy_Greenstock,0
36,Jeremy_Greenstock,0
38,Jeremy_Greenstock,0
40,Jeremy_Greenstock,0
0,Jesse_Jackson,1
2,Jesse_Jackson,1
4,Jesse_Jackson,1
6,Jesse_Jackson,1
8,Jesse_Jackson,1
10,Jesse_Jackson,1
12,Jesse_Jackson,1
14,Jesse_Jackson,0
16,Jesse_Jackson,0
18,Jesse_Jackson,0
20,Jesse_Jackson,0
22,Jesse_Jackson,0
24,Jesse_Jackson,0
26,Jesse_Jackson,0
28,Jesse_Jackson,0
30,Jesse_Jackson,0
32,Jesse_Jackson,0
34,Jesse_Jackson,0
36,Jesse_Jackson,0
38,Jesse_Jackson,0
40,Jesse_Jackson,0
0,Jiang_Zemin,0
2,Jiang_Zemin,0
4,Jiang_Zemin,0
6,Jiang_Zemin,0
8,Jiang_Zemin,0
10,Jiang_Zemin,0
12,Jiang_Zemin,0
14,Jiang_Zemin,0
16,Jiang_Zemin,0
18,Jiang_Zemin,0
20,Jiang_Zemin,0
22,Jiang_Zemin,0
24,Jiang_Zemin,0
26,Jiang_Zemin,0
28,Jiang_Zemin,0
30,Jiang_Zemin,0
32,Jiang_Zemin,0
34,Jiang_Zemin,0
36,Jiang_Zemin,0
38,Jiang_Zemin,0
40,Jiang_Zemin,0
0,Jim_Furyk,0
2,Jim_Furyk,0
4,Jim_Furyk,0
6,Jim_Furyk,0
8,Jim_Furyk,0
10,Jim_Furyk,0
12,Jim_Furyk,0
14,Jim_Furyk,0
16,Jim_Furyk,0
18,Jim_Furyk,0
20,Jim_Furyk,0
22,Jim_Furyk,0
24,Jim_Furyk,0
26,Jim_Furyk,0
28,Jim_Furyk,0
30,Jim_Furyk,0
32,Jim_Furyk,0
34,Jim_Furyk,0
36,Jim_Furyk,0
38,Jim_Furyk,0
40,Jim_Furyk,0
0,Jimmy_Carter,0
2,Jimmy_Carter,0
4,Jimmy_Carter,0
6,Jimmy_Carter,0
8,Jimmy_Carter,0
10,Jimmy_Carter,0
12,Jimmy_Carter,0
14,Jimmy_Carter,0
16,Jimmy_Carter,0
18,Jimmy_Carter,0
20,Jimmy_Carter,0
22,Jimmy_Carter,0
24,Jimmy_Carter,0
26,Jimmy_Carter,0
28,Jimmy_Carter,0
30,Jimmy_Carter,0
32,Jimmy_Carter,0
34,Jimmy_Carter,0
36,Jimmy_Carter,0
38,Jimmy_Carter,0
40,Jimmy_Carter,0
0,Jiri_Novak,0
2,Jiri_Novak,0
4,Jiri_Novak,0
6,Jiri_Novak,0
8,Jiri_Novak,0
10,Jiri_Novak,0
12,Jiri_Novak,0
14,Jiri_Novak,0
16,Jiri_Novak,0
18,Jiri_Novak,0
20,Jiri_Novak,0
22,Jiri_Novak,0
24,Jiri_Novak,0
26,Jiri_Novak,0
28,Jiri_Novak,0
30,Jiri_Novak,0
32,Jiri_Novak,0
34,Jiri_Novak,0
36,Jiri_Novak,0
38,Jiri_Novak,0
40,Jiri_Novak,0
0,Joan_Laporta,0
2,Joan_Laporta,0
4,Joan_Laporta,0
6,Joan_Laporta,0
8,Joan_Laporta,0
10,Joan_Laporta,0
12,Joan_Laporta,0
14,Joan_Laporta,0
16,Joan_Laporta,0
18,Joan_Laporta,0
20,Joan_Laporta,0
22,Joan_Laporta,0
24,Joan_Laporta,0
26,Joan_Laporta,0
28,Joan_Laporta,0
30,Joan_Laporta,0
32,Joan_Laporta,0
34,Joan_Laporta,0
36,Joan_Laporta,0
38,Joan_Laporta,0
40,Joan_Laporta,0
0,Joe_Lieberman,0
2,Joe_Lieberman,0
4,Joe_Lieberman,0
6,Joe_Lieberman,0
8,Joe_Lieberman,0
10,Joe_Lieberman,0
12,Joe_Lieberman,0
14,Joe_Lieberman,0
16,Joe_Lieberman,0
18,Joe_Lieberman,0
20,Joe_Lieberman,0
22,Joe_Lieberman,0
24,Joe_Lieberman,0
26,Joe_Lieberman,0
28,Joe_Lieberman,0
30,Joe_Lieberman,0
32,Joe_Lieberman,0
34,Joe_Lieberman,0
36,Joe_Lieberman,0
38,Joe_Lieberman,0
40,Joe_Lieberman,0
0,John_Abizaid,0
2,John_Abizaid,0
4,John_Abizaid,0
6,John_Abizaid,0
8,John_Abizaid,0
10,John_Abizaid,0
12,John_Abizaid,0
14,John_Abizaid,0
16,John_Abizaid,0
18,John_Abizaid,0
20,John_Abizaid,0
22,John_Abizaid,0
24,John_Abizaid,0
26,John_Abizaid,0
28,John_Abizaid,0
30,John_Abizaid,0
32,John_Abizaid,0
34,John_Abizaid,0
36,John_Abizaid,0
38,John_Abizaid,0
40,John_Abizaid,0
0,John_Allen_Muhammad,1
2,John_Allen_Muhammad,1
4,John_Allen_Muhammad,1
6,John_Allen_Muhammad,1
8,John_Allen_Muhammad,1
10,John_Allen_Muhammad,1
12,John_Allen_Muhammad,1
14,John_Allen_Muhammad,1
16,John_Allen_Muhammad,1
18,John_Allen_Muhammad,1
20,John_Allen_Muhammad,0
22,John_Allen_Muhammad,0
24,John_Allen_Muhammad,0
26,John_Allen_Muhammad,0
28,John_Allen_Muhammad,0
30,John_Allen_Muhammad,0
32,John_Allen_Muhammad,0
34,John_Allen_Muhammad,0
36,John_Allen_Muhammad,0
38,John_Allen_Muhammad,0
40,John_Allen_Muhammad,0
0,John_Ashcroft,0
2,John_Ashcroft,0
4,John_Ashcroft,0
6,John_Ashcroft,0
8,John_Ashcroft,0
10,John_Ashcroft,0
12,John_Ashcroft,0
14,John_Ashcroft,0
16,John_Ashcroft,0
18,John_Ashcroft,0
20,John_Ashcroft,0
22,John_Ashcroft,0
24,John_Ashcroft,0
26,John_Ashcroft,0
28,John_Ashcroft,0
30,John_Ashcroft,0
32,John_Ashcroft,0
34,John_Ashcroft,0
36,John_Ashcroft,0
38,John_Ashcroft,0
40,John_Ashcroft,0
0,John_Bolton,0
2,John_Bolton,0
4,John_Bolton,0
6,John_Bolton,0
8,John_Bolton,0
10,John_Bolton,0
12,John_Bolton,0
14,John_Bolton,0
16,John_Bolton,0
18,John_Bolton,0
20,John_Bolton,0
22,John_Bolton,0
24,John_Bolton,0
26,John_Bolton,0
28,John_Bolton,0
30,John_Bolton,0
32,John_Bolton,0
34,John_Bolton,0
36,John_Bolton,0
38,John_Bolton,0
40,John_Bolton,0
0,John_Edwards,0
2,John_Edwards,0
4,John_Edwards,0
6,John_Edwards,0
8,John_Edwards,0
10,John_Edwards,0
12,John_Edwards,0
14,John_Edwards,0
16,John_Edwards,0
18,John_Edwards,0
20,John_Edwards,0
22,John_Edwards,0
24,John_Edwards,0
26,John_Edwards,0
28,John_Edwards,0
30,John_Edwards,0
32,John_Edwards,0
34,John_Edwards,0
36,John_Edwards,0
38,John_Edwards,0
40,John_Edwards,0
0,John_Howard,0
2,John_Howard,0
4,John_Howard,0
6,John_Howard,0
8,John_Howard,0
10,John_Howard,0
12,John_Howard,0
14,John_Howard,0
16,John_Howard,0
18,John_Howard,0
20,John_Howard,0
22,John_Howard,0
24,John_Howard,0
26,John_Howard,0
28,John_Howard,0
30,John_Howard,0
32,John_Howard,0
34,John_Howard,0
36,John_Howard,0
38,John_Howard,0
40,John_Howard,0
0,John_Kerry,0
2,John_Kerry,0
4,John_Kerry,0
6,John_Kerry,0
8,John_Kerry,0
10,John_Kerry,0
12,John_Kerry,0
14,John_Kerry,0
16,John_Kerry,0
18,John_Kerry,0
20,John_Kerry,0
22,John_Kerry,0
24,John_Kerry,0
26,John_Kerry,0
28,John_Kerry,0
30,John_Kerry,0
32,John_Kerry,0
34,John_Kerry,0
36,John_Kerry,0
38,John_Kerry,0
40,John_Kerry,0
0,John_Manley,1
2,John_Manley,1
4,John_Manley,1
6,John_Manley,1
8,John_Manley,1
10,John_Manley,1
12,John_Manley,0
14,John_Manley,0
16,John_Manley,0
18,John_Manley,0
20,John_Manley,0
22,John_Manley,0
24,John_Manley,0
26,John_Manley,0
28,John_Manley,0
30,John_Manley,0
32,John_Manley,0
34,John_Manley,0
36,John_Manley,0
38,John_Manley,0
40,John_Manley,0
0,John_McCain,0
2,John_McCain,0
4,John_McCain,0
6,John_McCain,0
8,John_McCain,0
10,John_McCain,0
12,John_McCain,0
14,John_McCain,0
16,John_McCain,0
18,John_McCain,0
20,John_McCain,0
22,John_McCain,0
24,John_McCain,0
26,John_McCain,0
28,John_McCain,0
30,John_McCain,0
32,John_McCain,0
34,John_McCain,0
36,John_McCain,0
38,John_McCain,0
40,John_McCain,0
0,John_Negroponte,1
2,John_Negroponte,1
4,John_Negroponte,1
6,John_Negroponte,1
8,John_Negroponte,1
10,John_Negroponte,1
12,John_Negroponte,0
14,John_Negroponte,0
16,John_Negroponte,0
18,John_Negroponte,0
20,John_Negroponte,0
22,John_Negroponte,0
24,John_Negroponte,0
26,John_Negroponte,0
28,John_Negroponte,0
30,John_Negroponte,0
32,John_Negroponte,0
34,John_Negroponte,0
36,John_Negroponte,0
38,John_Negroponte,0
40,John_Negroponte,0
0,John_Snow,1
2,John_Snow,1
4,John_Snow,1
6,John_Snow,1
8,John_Snow,1
10,John_Snow,1
